created_at,id,text
978074196478701568,Mon Mar 26 01:00:34 +0000 2018,"Se pone loca con la marihuana y codeina, se pone bellaka y se me trepa encima 🔈🎶👑"
978074609336619008,Mon Mar 26 01:02:13 +0000 2018,Por que deje mi marihuana en la ciudad ??? :(
978074697916182528,Mon Mar 26 01:02:34 +0000 2018,"la bebecita bebe lean y bebe mete wisky, fuma marihuana y también le mete piki"
978074731424419841,Mon Mar 26 01:02:42 +0000 2018,Tengo miedo de que @gurudeportes30 me critique mi viaje de marihuana 🤪
978074732317892608,Mon Mar 26 01:02:42 +0000 2018,"Desnuda, amor, con júbilo me entrego... ¡Un éxtasis divino de sosiego me ha de bañar de luz y de rocío...!"
978074884583632896,Mon Mar 26 01:03:18 +0000 2018,Cambio el amor por la marihuana 🎶
978075820089659392,Mon Mar 26 01:07:01 +0000 2018,ojalá tener un cigarro de marihuana en mis manos
978075900859338752,Mon Mar 26 01:07:21 +0000 2018,¡Un éxtasis divino de sosiego me ha de bañar de luz y de rocío...!
978076166107082752,Mon Mar 26 01:08:24 +0000 2018,@camiDeluxe porque andabai alumbrando q tu perro se comió tu marihuana.... 🙄
978076758682537984,Mon Mar 26 01:10:45 +0000 2018,@Perdominifran Bueno si en lugar de marihuana lo hago consumir clonazepan? Tamo todos legales
978077116540612608,Mon Mar 26 01:12:11 +0000 2018,"Ya no quiere amor, ahora quiere marihuana"
978077620930863104,Mon Mar 26 01:14:11 +0000 2018,La venganza es para el alma lo que el éxtasis es para el cuerpo.
978079433755152384,Mon Mar 26 01:21:23 +0000 2018,Que mierda tenes en el bocho para estar en contra de la legalización de la marihuana man. QUE TE PASA
978079747778514946,Mon Mar 26 01:22:38 +0000 2018,Soy mas marihuana que hombre 🤷🏽‍♂️
978079829353517056,Mon Mar 26 01:22:57 +0000 2018,"sueño despierto, soy adicta a tu sexo extasis divino, medicina del placer"
978079949025349632,Mon Mar 26 01:23:26 +0000 2018,@elvira_bonilla Y pa cuando el cacho de marihuana con PETRO???
978079953211285504,Mon Mar 26 01:23:27 +0000 2018,"sueño despierta, soy adicta a tu sexo, extasis divino, medicina del placer"
978080302538067969,Mon Mar 26 01:24:50 +0000 2018,"Marico, quiero marihuana"
978080424319750145,Mon Mar 26 01:25:19 +0000 2018,se que no me vas a creer pero una vez fui a clase habiendome tomado media pastilla de extasis
978080531953913856,Mon Mar 26 01:25:45 +0000 2018,Odio eterno a esos que fuman esa marihuana toda rendida como con pasto.
978080650765807616,Mon Mar 26 01:26:13 +0000 2018,"Mejor legalicen la marihuana, de todos modos las de 16 ya aflojan."
978080898901073920,Mon Mar 26 01:27:12 +0000 2018,Vamos a fumar marihuana aunque sabes que yo soy sano pero seria bueno estar drogado con la mujer que amo
978080908694736898,Mon Mar 26 01:27:15 +0000 2018,Kosher Kush. Que marihuana judía?
978081317509218304,Mon Mar 26 01:28:52 +0000 2018,"Sabes que tienes influencia colombiana cuando en la casa hay remedios con marihuana, y hay marihuana Hahaha"
978081334353629184,Mon Mar 26 01:28:56 +0000 2018,Lo único que se me apetece ahora es embriagarme en vodka y fumar marihuana hasta perder la conciencia de todo lo jodido que me pasa.
978081375487250432,Mon Mar 26 01:29:06 +0000 2018,Olor a marihuana y dos de codeina
978081421045706752,Mon Mar 26 01:29:17 +0000 2018,"Siempre descontrolaba nadie la esperaba, nadie la vio partir Excesos de cama, rock y marihuana, se quiso quedar!"
978081497566662656,Mon Mar 26 01:29:35 +0000 2018,cambié el amor por la marihuana dijo el khea
978081718241341440,Mon Mar 26 01:30:28 +0000 2018,RT y FAV si cuando pasas por un lugar que hiede a marihuana también sientes miedo de que te vayan a quitar tus pertenencias. 🙈🙈
978081755772211200,Mon Mar 26 01:30:37 +0000 2018,@ardilla37003783 @LANACION apología de la droga por fumar marihuana? me parece que te hace falta salir un poco más a la calle
978082263731761152,Mon Mar 26 01:32:38 +0000 2018,@lopesergio Ya va a salir a fumar marihuana
978082507794116609,Mon Mar 26 01:33:36 +0000 2018,Un fin de semana sin fumar marihuana y estoy empezando a ver al bb gateando en el techo
978082574764560385,Mon Mar 26 01:33:52 +0000 2018,"Por la ansiedad hay un médico que me dice que fume marihuana, fui a otro y me dijo que no. En que quedamos??? Me drogo o no me drogo Marta?"
978082688534945792,Mon Mar 26 01:34:19 +0000 2018,"Sebastián, nuestra próxima convivencia va a ser fumando marihuana."
978082891627458562,Mon Mar 26 01:35:07 +0000 2018,"En las convivencias fuman marihuana, wtf"
978083328598437888,Mon Mar 26 01:36:52 +0000 2018,Vamos a fumar marihuana ahreeeee
978083352216571904,Mon Mar 26 01:36:57 +0000 2018,"No sabia si comprar el ramo para la eucaristía o comprar la palma para preservar el ecosistema, así que termine comprando marihuana."
978083565379473409,Mon Mar 26 01:37:48 +0000 2018,"¿Por qué la gente que fuma marihuana sube fotos de la hierva?, yo fumo cigarrillos todo el día y no subo fotos de mi cajetilla🤔 #alumbrados"
978083840991391744,Mon Mar 26 01:38:54 +0000 2018,"si no le gusta la marihuana, no aborte, si no está a favor del aborto, no se case con un gay"
978083896855318528,Mon Mar 26 01:39:07 +0000 2018,Lo siento mamu primero está la marihuana jajajja
978084112799068160,Mon Mar 26 01:39:59 +0000 2018,"tengo ganas de comer brownies de marihuana o leche de marihuana o en verdad cualquier cosa que tenga comida y marihuana, de pura curiosidad"
978084422187708416,Mon Mar 26 01:41:12 +0000 2018,"Voy a ir y voy a gastarme toda la plata en ropa y marihuana , y cual hay ?¿"
978084454185959426,Mon Mar 26 01:41:20 +0000 2018,marihuana pana pa calmar las penas
978084567826550784,Mon Mar 26 01:41:47 +0000 2018,@lauraruiz_14 Yo vendo la marihuana ajjajsaj
978084701410938881,Mon Mar 26 01:42:19 +0000 2018,"Huele a alcohol y marihuana, fiestas todos los fines de semana..."
978084810810851329,Mon Mar 26 01:42:45 +0000 2018,Será cn armar una marihuana
978084854335229953,Mon Mar 26 01:42:55 +0000 2018,@Ser_Sanabria La adrenalina del triunfo mas el amor por los colores creo que te llevaron al extasis de la critica del match jajajjaa
978084929421631490,Mon Mar 26 01:43:13 +0000 2018,—Demasiado ocupado fumando marihuana.—
978084958765019137,Mon Mar 26 01:43:20 +0000 2018,Ya no quiero amor quiero marihuana y una avionetica pa mover toa la semana
978084970454495232,Mon Mar 26 01:43:23 +0000 2018,"Bueno, para el próximo evento que hagan, lleven marihuana y cervezas. Así es más cool"
978085136385404928,Mon Mar 26 01:44:03 +0000 2018,@petrogustavo Por qué habla tanta mierda! Mire el medio ambiente que tenía en el Bronx puro basuco y marihuana.
978085203720769536,Mon Mar 26 01:44:19 +0000 2018,Recuerden si en #SemanaSanta2018 quieren fumar marihuana póngale palo santo pa no indignar a Diosito y coma jurel tipo salmón pal bajón
978085296070889472,Mon Mar 26 01:44:41 +0000 2018,Me invita a su casa quiere fumar marihuana
978086016279044096,Mon Mar 26 01:47:32 +0000 2018,"me gusta no hacerme drama, fumar rica marihuana y amanecer con el mas lindo en mi cama"
978086127851761664,Mon Mar 26 01:47:59 +0000 2018,Juro que la marihuana me da poderes
978086153663471618,Mon Mar 26 01:48:05 +0000 2018,quiere que le tire el humo de mi marihuana
978086162710614018,Mon Mar 26 01:48:07 +0000 2018,Vamos a fumar marihuana aunque sabes que yo soy sano pero sería bueno estar drogado con la mujer que amo
978086274232877057,Mon Mar 26 01:48:34 +0000 2018,vamos a fumar marihuana aunque sabes que yo soy sano pero sería bueno estar drogado con la mujer que amo
978086283204538369,Mon Mar 26 01:48:36 +0000 2018,"Que copado este chaboncito. Quería que fume marihuana con el, pero le dije que no. Igual, se agradece su gesto. Todavía hay gente buena :p"
978086374866857984,Mon Mar 26 01:48:58 +0000 2018,"Cómo que andaban vendiendo marihuana en los baños de la utu jajajajj, no me sorprende igual"
978086692295970816,Mon Mar 26 01:50:14 +0000 2018,@Laesebeefe Eso ya es el éxtasis total
978086868628668418,Mon Mar 26 01:50:56 +0000 2018,@camitamagno1 a mi me gusta lo ilegal como la marihuana ahre
978087006852001793,Mon Mar 26 01:51:29 +0000 2018,#pasapalabra quien dijo que no afecta la marihuana....
978087153115725825,Mon Mar 26 01:52:03 +0000 2018,"En vez de ""botella"" dije ""porta agua"" y no hubo marihuana de por medio..."
978087168622190593,Mon Mar 26 01:52:07 +0000 2018,@Naomi_chaves18 Lucas no fuma marihuana ndeah
978087297366204417,Mon Mar 26 01:52:38 +0000 2018,Nelson Avila es un claro ejemplo que la marihuana daña las neuronas!! #PasapalabraCHV
978087301342531586,Mon Mar 26 01:52:39 +0000 2018,Cambie el amor por la marihuana
978087363254550528,Mon Mar 26 01:52:54 +0000 2018,Ver a Nelson Ávila fallar en todas es la prueba viviente de que consumir marihuana afecta las funciones cognitivas. #PasapalabraCHV
978087373048336384,Mon Mar 26 01:52:56 +0000 2018,q asco la marihuana no entiendo cómo pueden consumirla q asco
978087856274014208,Mon Mar 26 01:54:51 +0000 2018,@Antoniocabjxd Deja de vender éxtasis chino😂😂 un poco de humor
978088001636007937,Mon Mar 26 01:55:26 +0000 2018,"#PasapalabraCHV El consumo de marihuana hace mal a la memoria, así lo demuestra el sr. Nelson Avila."
978088021550600193,Mon Mar 26 01:55:30 +0000 2018,"ya no creo en el amor, mi mujer es la marihuana"
978088232851333122,Mon Mar 26 01:56:21 +0000 2018,"#PasapalabraCHV Nelsón Ávila no responde nada, no sabe nada y así dicen que la marihuana no es perjudicial para la salud... 😲"
978088457955434497,Mon Mar 26 01:57:15 +0000 2018,Al señor Ávila la marihuana lo tiene mal 😂 #Pasapalabra
978088526892929024,Mon Mar 26 01:57:31 +0000 2018,"Legalicen la marihuana y el aborto, verán como la delincuencia disminuye. 🙊"
978088556181753857,Mon Mar 26 01:57:38 +0000 2018,"Exceso de cama, rock y marihuana se quizo quedar.. Casi sin comer. Siempre sin dormir"
978088556475375616,Mon Mar 26 01:57:38 +0000 2018,Al señor Ávila la marihuana lo tiene mal 😂 #PasapalabraCHV
978088614172098560,Mon Mar 26 01:57:52 +0000 2018,saben qué más extraño la marihuana
978089167535173632,Mon Mar 26 02:00:04 +0000 2018,Mucha marihuana el Avila.....no cacha nada #PasapalabraCHV 😂
978089305473155072,Mon Mar 26 02:00:37 +0000 2018,Vean a don Nelson Ávila en #PasapalabraCHV y verán como termina de cagao un hombre que fuma marihuana...
978089332371349507,Mon Mar 26 02:00:43 +0000 2018,Anabel fuuuuuuuma marihuana
978089476210688001,Mon Mar 26 02:01:17 +0000 2018,"me acabe de fumar el primer cigarro del día y me re mareo, igual me levante a las 19hs pero fue mejor que una marihuana"
978089618519285766,Mon Mar 26 02:01:51 +0000 2018,@PoliciaCali @AlcaldiaDeCali @SeguridadCali La cra 98 entre cll 45 y cll 47 se ha vuelto la calle de la marihuana. Mañana-tarde-noche.
978089854595665920,Mon Mar 26 02:02:48 +0000 2018,"Excesos de cama, rock y marihuana, se quiso quedar."
978089908391772160,Mon Mar 26 02:03:00 +0000 2018,Quiero fumar marihuana
978090114617364482,Mon Mar 26 02:03:50 +0000 2018,"Viendo #PasapalabraCHV, parece que la marihuana si hace mal, es cosa de ver a @nelsonavila"
978090184548986881,Mon Mar 26 02:04:06 +0000 2018,Fav si quieren ver en donde yo guardo la marihuana que fumo.
978090354711957506,Mon Mar 26 02:04:47 +0000 2018,@nelsonavila es el claro reflejo que la marihuana mata las neuronas  #PasapalabraCHV
978090820200030208,Mon Mar 26 02:06:38 +0000 2018,Ya estoy marihuana de nuevo
978091204960235521,Mon Mar 26 02:08:09 +0000 2018,"Chicos del barrio, obras de arte, cerveza fría y marihuana por el parque"
978091337349201920,Mon Mar 26 02:08:41 +0000 2018,@MeeemoHerdez Ya sabes que toda mi marihuana sera tuya nieto para que salgas a robar bien pinche grifote.
978091834864893952,Mon Mar 26 02:10:40 +0000 2018,Estaba en videollamada con mi familia y empecé a cantarles randomly y se asoma mi mamá a preguntarme que si estaba fumando marihuana jajaja
978092243134316544,Mon Mar 26 02:12:17 +0000 2018,#PasapalabraCHV me dan risa esos wnes que dicen que Nelson es tonto porque fuma marihuana.
978092286969044992,Mon Mar 26 02:12:27 +0000 2018,Que huea esa gente que necesita fumar marihuana todo el dia
978092423346884609,Mon Mar 26 02:13:00 +0000 2018,Cada vez que alguien dice pasar pack me imagino un packete transparente con cocaina o marihuana jiji
978092696702201856,Mon Mar 26 02:14:05 +0000 2018,Ayyy no quiero ma fumar marihuana 🎶
978092884699295744,Mon Mar 26 02:14:50 +0000 2018,No sabia que le marihuana te hacia dormir TAN profundo lpm. 16:27 me desperte para trabajar 16:30. Matenme
978092899027087365,Mon Mar 26 02:14:53 +0000 2018,@dontcryluke al principio pense que era marihuana ahre
978093012348801024,Mon Mar 26 02:15:20 +0000 2018,@Endorfinah Pero de marihuana?😂
978093582392483841,Mon Mar 26 02:17:36 +0000 2018,"Yo se que es así, yo se que no me ama, solo en la noche me llama, me invita a su casa, quiere fumar marihuana🙊"
978093614441037824,Mon Mar 26 02:17:44 +0000 2018,"me gusta la moto, me gustas tú me gusta marihuana, me gustas tú"
978093722108907520,Mon Mar 26 02:18:10 +0000 2018,ya no quiere amorrr ahora quiere marihuana
978093843534041088,Mon Mar 26 02:18:39 +0000 2018,La incondicional de Luis Miguel!!!  Csm los weones pencas @nelsonavila te tiene cagao l marihuana  #PasapalabraCHV
978093959498125326,Mon Mar 26 02:19:06 +0000 2018,@Katherine_xD Ni siquiera sabía que habías comentado algo sobre la marihuana+nelson. Te llegó el palo akskka que triste.
978094040649490432,Mon Mar 26 02:19:26 +0000 2018,Los efectos del consumo de la  marihuana ahí en su máxima expresión  #nelsonavila #PasapalabraCHV 😂😂
978094306291466240,Mon Mar 26 02:20:29 +0000 2018,"hola quiero decirles que en uruguay tenemos aborto legal, marihuana legal etc, a parte de que no hay mARCHAS PROVIDA"
978094579227545605,Mon Mar 26 02:21:34 +0000 2018,No fumen marihuana o quedarán como @nelsonavila Fue a puro hacer perder segundos a la participante. #PasapalabraCHV
978094979976450048,Mon Mar 26 02:23:10 +0000 2018,Legalizame la marihuana manga de ignorantes hijos de puta... Tdos re locos= +paz mundial
978095521838567425,Mon Mar 26 02:25:19 +0000 2018,el pelo con olor a   marihuana y malas decisiones
978095667645177857,Mon Mar 26 02:25:53 +0000 2018,"@vannuly Si, pero de marihuana"
978095801284157440,Mon Mar 26 02:26:25 +0000 2018,"Cuando digo huerto ecologico, la marihuana tambien esta incluida jjj xddd #freeyourself #herbyourself"
978096521181876224,Mon Mar 26 02:29:17 +0000 2018,Todo el puto finde fumando marihuana jaja
978096596918439936,Mon Mar 26 02:29:35 +0000 2018,no me quedó marihuana! Excelente trabajo! felicitaciones al equipo. #UnfinishedPlan
978096763050627072,Mon Mar 26 02:30:15 +0000 2018,"@madreatipica Barney es un dinosaurio que vive en la esquina,fuma marihuana y se poncha a la vecina 🤪"
978097010673946624,Mon Mar 26 02:31:14 +0000 2018,"""Si yo fuera perro amaría comer marihuana""— @IraisSantaella 2018"
978097591908003840,Mon Mar 26 02:33:32 +0000 2018,Yaa a me quedó clarito. No fumare jamás marihuana #PasapalabraCHV
978097622559883265,Mon Mar 26 02:33:40 +0000 2018,Es de esa que en la casa cree que es sana y cuando va pa la mía lo que hace es ver porno y fumar marihuana
978098049254940673,Mon Mar 26 02:35:21 +0000 2018,"Tan bonita, guapa, buena onda y tan marihuana.  Una diosa."
978098268910563328,Mon Mar 26 02:36:14 +0000 2018,"#PasapalabraCHV Dejese de fumar marihuana señor Avila, ve que la wea hace mal....."
978098342701010944,Mon Mar 26 02:36:31 +0000 2018,les hace falta marihuana
978098428474511361,Mon Mar 26 02:36:52 +0000 2018,Cambié el amor por la marihuana
978098432618483712,Mon Mar 26 02:36:53 +0000 2018,Que tiene cagao la marihuana a  Avila. No le da una. El peor. #PasapalabraCHV
978098602630438912,Mon Mar 26 02:37:33 +0000 2018,He estado consumiendo demasiada marihuana últimamente
978099070551064577,Mon Mar 26 02:39:25 +0000 2018,Ya entendí: Uno: No fume marihuana. Dos: El fútbol no asegura buen estado físico.  Gracias #PasapalabraCHV
978099095947632641,Mon Mar 26 02:39:31 +0000 2018,@atabey_pr @LuisBalbino Que cojone y que la marihuana. No puede ser otra droga? El alcohol o las palis
978099253670227970,Mon Mar 26 02:40:08 +0000 2018,Cuando fumo marihuana . me pongo a escuchar musica me meto en twitter y escribo cosas bonitas para ti .
978099348125908994,Mon Mar 26 02:40:31 +0000 2018,"#PasapalabraCHV Nelson Avila, el mejor exponente del consumo de la marihuana, ninguna neurona en casa, cero aporte."
978099480149938177,Mon Mar 26 02:41:02 +0000 2018,Es loca con la marihuana y codeina se pone bellaca y se me trepa encima
978099606579023872,Mon Mar 26 02:41:33 +0000 2018,Es increíble lo mal que juega Nelson Ávila. Y luego dice que la marihuana no hace daño. #PasapalabraCHV
978100115503271936,Mon Mar 26 02:43:34 +0000 2018,"Me gusta no hacerme drama,fumar rica marihuana y amanecer con la más linda en la cama"
978100141080051713,Mon Mar 26 02:43:40 +0000 2018,Es loca con la marihuana y codeína
978100726315483136,Mon Mar 26 02:46:00 +0000 2018,#PasapalabraCHV ojo la marihuana a largo plazo daña el cerebro...mala actuación de Nelson Avila...un chiste
978100862294941696,Mon Mar 26 02:46:32 +0000 2018,por qué mi coche huele a marihuana con Lysol?
978100933996498946,Mon Mar 26 02:46:49 +0000 2018,"He estado convenciendo a mi mamá de fumar marihuana y me está atracando 😂 cuando lo haga lo grabaré, será épico jajajaja"
978101107372253185,Mon Mar 26 02:47:30 +0000 2018,@NoemyAnguiano Andas marihuana 🤔
978101135130157056,Mon Mar 26 02:47:37 +0000 2018,Quiere q le tire él humo de mi marihuana🎶
978101321873141762,Mon Mar 26 02:48:22 +0000 2018,@jiminlind0 chau ya me imagino a tu viejo bailando go con los anteojos de marihuana bASTA ES QUE ME OLVIDÉ PORQUE SOY UNA DESGRACIADA ah
978101559279214592,Mon Mar 26 02:49:18 +0000 2018,Me acuerdo cuando un amigo comió brownie de marihuana le cayó mal y me mando un audio diciendo: GUADA ME ESTOY POR DESMAYAR APURATE
978102194447831040,Mon Mar 26 02:51:50 +0000 2018,Wtf me acaba de seguir una cuenta de venta de marihuana(? 😐
978102989130002432,Mon Mar 26 02:54:59 +0000 2018,"Coherencia nivel: Fumo marihuana y votaré por Duque.  Muéranse, a lo bien."
978103226003271680,Mon Mar 26 02:55:56 +0000 2018,Me da un chingo de flojera que tu prioridad siempre es la marihuana alv
978103378759880704,Mon Mar 26 02:56:32 +0000 2018,"@soffvillaa Una torta de marihuana, ñery"
978103436582576133,Mon Mar 26 02:56:46 +0000 2018,"@iMarialaura Mrc la marihuana aquí es tan normal,pero tan normal............."
978103568220807168,Mon Mar 26 02:57:17 +0000 2018,quiere q le tire el humo de mi marihuana
978103716711723008,Mon Mar 26 02:57:53 +0000 2018,"Ya no quiero amorrrr, quiero marihuana🎶"
978103784281923584,Mon Mar 26 02:58:09 +0000 2018,"yo sigo con mi gira, mis brillos y mis anillos, un par de peso en los bolsillos, marihuana y papelillo"
978103939643174915,Mon Mar 26 02:58:46 +0000 2018,@Davidultrader @MiguelPoloP ... y en fumar marihuana.
978104328320937989,Mon Mar 26 03:00:18 +0000 2018,A donde vamos a parar que ahora la gente cree que por fumar marihuana son los más cool y están en bomba 🤢🤦🏻‍♀ SI SUPIERAS QUE DAS ASCO
978104656558780416,Mon Mar 26 03:01:37 +0000 2018,cambie el amor por la marihuana
978104705523093504,Mon Mar 26 03:01:48 +0000 2018,@elparaguayo123 Vos me queres motivar a tenér una vida sana para fumarte mi marihuana?
978104793745981440,Mon Mar 26 03:02:09 +0000 2018,Mi hermano me pregunto si era adicta la marihuana 😂😂 este nene habla muchas boludeces
978104852101386240,Mon Mar 26 03:02:23 +0000 2018,Es loca con la marihuana y la codeína se pone bellaca y se me trepa encima
978104890307223552,Mon Mar 26 03:02:32 +0000 2018,"@claudia_niembro @Trafico_ZMG Por que rumbo, diganme por que vi un destello por segundos! Por favor y no soy marihuana. 😁"
978104953725124608,Mon Mar 26 03:02:47 +0000 2018,Baby matemo las ganas fumando marihuana
978105040626995200,Mon Mar 26 03:03:08 +0000 2018,"Sé cómo llegaste a mi, en un éxtasis divino"
978105103361232897,Mon Mar 26 03:03:23 +0000 2018,cambie la marihuana por el amor AHRRRRRRE
978105174995668992,Mon Mar 26 03:03:40 +0000 2018,Quiere q le tire el humo de mi marihuana
978105247720755200,Mon Mar 26 03:03:58 +0000 2018,"@Millos_FC Es que las tribunas del estadio deben ser familiares, no metederos de marihuana."
978105298274701313,Mon Mar 26 03:04:10 +0000 2018,"Cambié el amor por la marihuana  Culo de putero, reloj en cubana  6 de la mañana, 10K por semana  Más fama, más drama, más putas me llaman"
978105303769239553,Mon Mar 26 03:04:11 +0000 2018,Cambie el amor x la marihuana🎶🎵🎶
978105344848166914,Mon Mar 26 03:04:21 +0000 2018,@karstenrivas cuando el extasis hace efecto....
978105369833635842,Mon Mar 26 03:04:27 +0000 2018,Es loca con la marihuana y codeina
978105505355849729,Mon Mar 26 03:04:59 +0000 2018,"Para nosotros la marihuana es ilegal, y en ny hay delivery de porro🙄🙃"
978105813372895232,Mon Mar 26 03:06:12 +0000 2018,"Me encontré una planta de marihuana en el piso, re normal todo"
978105851989852160,Mon Mar 26 03:06:22 +0000 2018,"después del baile yo te llevo beba, llevo marihuana y pastillitas nuevas"
978105970269327360,Mon Mar 26 03:06:50 +0000 2018,—Llegó con una bandeja entre sus manos.— ¿Alguien quiere brownies con marihuana?
978105972186079232,Mon Mar 26 03:06:50 +0000 2018,"@angiemb0 Y si no fuman marihuana, pero si otra cosa... Igual en asco? 😂😂😂😂😂😂😂😂😂😂"
978106150385221633,Mon Mar 26 03:07:33 +0000 2018,Porque la gente se enoja cuando alguien usa una remera con una hoja de marihuana o sube una foto fumando...(?
978106569148784645,Mon Mar 26 03:09:13 +0000 2018,No cambie el amor por la marihuana cambie el amor por una brahma
978107249540419584,Mon Mar 26 03:11:55 +0000 2018,Mi tío mandó una foto de mucha marihuana al grupo de la familia y dijo que son de mi abuela estoy
978107585386762240,Mon Mar 26 03:13:15 +0000 2018,Cambia el amor por la marihuana
978107794556637184,Mon Mar 26 03:14:05 +0000 2018,mi poleron está tan pasado a marihuana que yo cacho que lo fofean y se van en pálida
978107936651251712,Mon Mar 26 03:14:39 +0000 2018,si se le dice entonces tebo una marihuana
978107950182076417,Mon Mar 26 03:14:42 +0000 2018,Necesito ahogarme en marihuana hasta olvidarme aunque sea dos minutos de mis mambos de mierda
978108321260597259,Mon Mar 26 03:16:10 +0000 2018,Es por que fumo marihuana?
978108498872557571,Mon Mar 26 03:16:53 +0000 2018,Dejen q me haga mierda con el cigarro y la marihuana... No se metan en la vida ajena😒
978108511803641856,Mon Mar 26 03:16:56 +0000 2018,si está leyendo vamos a fumar una marihuana y viajar sobre los alpis suizos
978108572897828864,Mon Mar 26 03:17:10 +0000 2018,"La  marihuana no es tan dañina,así como un alcohólico siempre está sobrio"
978108696965337088,Mon Mar 26 03:17:40 +0000 2018,@cupuladelibros Juventud en éxtasis
978108710802411521,Mon Mar 26 03:17:43 +0000 2018,@Deppsiana Welcome to Tijuana tequila sexo y marihuana!!! 😂😂😂
978108864817221632,Mon Mar 26 03:18:20 +0000 2018,juana baila fuma y besa cuando quema marihuana
978109080584773632,Mon Mar 26 03:19:11 +0000 2018,Cambie el amor por la marihuana 🤗✌🎶
978109149002297344,Mon Mar 26 03:19:28 +0000 2018,"@german_celi Y si, la persona q no se droga no se va a drogar porq sea legal, o vos si la marihuana es legal, te drogarías?"
978110021358772224,Mon Mar 26 03:22:56 +0000 2018,"Mejor legalicen la marihuana, de todos modos las de 16 ya aflojan."
978110225046634496,Mon Mar 26 03:23:44 +0000 2018,Cambie el amor por la marihuana
978110378096955392,Mon Mar 26 03:24:21 +0000 2018,@petrogustavo Quítale las pepas a esa marihuana ome ...
978110504181878784,Mon Mar 26 03:24:51 +0000 2018,Jugar a la pelota en la calle y después comer muchos cubos 🤤 ahora cambiaron los cubos por chelas y marihuana pfff!  #CuandoEraChicoEraModa
978111208556548096,Mon Mar 26 03:27:39 +0000 2018,"Ya no quiero amor, quiero marihuana."
978111264646991873,Mon Mar 26 03:27:52 +0000 2018,Cambie el amor por la marihuana.
978111578338938880,Mon Mar 26 03:29:07 +0000 2018,necesito un poco de marihuana en mi vida
978111583346876416,Mon Mar 26 03:29:08 +0000 2018,@DogoNazi La marihuana y sus efectos secundarios
978111918023028737,Mon Mar 26 03:30:28 +0000 2018,Si fumas marihuana no podemos ser nada...
978112396119216128,Mon Mar 26 03:32:22 +0000 2018,@PericlesDiceQue @AugustoPryor Como el extasis con la caja fuerte del tuerto hijo de puta
978112856397877248,Mon Mar 26 03:34:12 +0000 2018,Yo soy así sin la marihuana.
978113028930654208,Mon Mar 26 03:34:53 +0000 2018,"@Richard_Rh1 Y a quien le diste esa marihuana, pq a mi no fue."
978113224288579584,Mon Mar 26 03:35:39 +0000 2018,@Merweboland A mi me dieron la marihuana.
978113231481966592,Mon Mar 26 03:35:41 +0000 2018,"Mi mamá anda diciéndome que a eso yo salía a lo de los YouTubers esos, a meter vicio y meter marihuana JAJAJAJAJAJAJAJANAJA"
978113282790842368,Mon Mar 26 03:35:53 +0000 2018,"Prohiban la vaca, no la marihuana que no mata gente."
978113714347012096,Mon Mar 26 03:37:36 +0000 2018,"Como cuando a tu amiga le ofrecen medio brownie, ella de marrana lo acepta y al final de cuentas resulta que el brownie tenía marihuana 😂😂"
978114336584593410,Mon Mar 26 03:40:04 +0000 2018,"@monlaferte te cuento algo? @Luis271195Mon se fumó tu marihuana, te pillamos po compadre  ;-;"
978114426506305536,Mon Mar 26 03:40:26 +0000 2018,"@chekozucconi Weeeeey, vente un fin largo y salimos a varios lugares vegan y putear con mucha marihuana ✨"
978114709575610368,Mon Mar 26 03:41:33 +0000 2018,La marihuana no hace bien es muy mala te hace ver otra realidad
978116160356077568,Mon Mar 26 03:47:19 +0000 2018,Es loca con la marihuana y codeína
978116449188417536,Mon Mar 26 03:48:28 +0000 2018,"Me gusta la marihuana, perdón pero no #MientoComoPatyCantu"
978116584479907840,Mon Mar 26 03:49:00 +0000 2018,Ella no quiere amor  quiere marihuana 🎶🎶
978116756483928064,Mon Mar 26 03:49:41 +0000 2018,"@valebh2018 Es un verdadero extasis ver cada una de las imágenes que compartes, en cada una de ellas te ves hermosa 😍"
978117179475464193,Mon Mar 26 03:51:22 +0000 2018,Cambie el amor por la marihuana
978117856016633856,Mon Mar 26 03:54:04 +0000 2018,Es de esas que en la casa creen que es sana y cuando va pa la mía lo que hace es ver porno y fumar marihuana
978118035948163072,Mon Mar 26 03:54:46 +0000 2018,cambie el amor por la marihuana🎶 ahre drogon
978118080567087104,Mon Mar 26 03:54:57 +0000 2018,"Que legalicen la marihuana, igual las de 16 ya aflojan"
978118182069243904,Mon Mar 26 03:55:21 +0000 2018,"So hight bien hight con la mente en wait a la pobreza diré good bay luego voy a fumar marihuana, luego voy a fumar marihuana"
978118233814454272,Mon Mar 26 03:55:34 +0000 2018,"Nunca he probado la marihuana, pero por él Cebolla lo haría 😍😍 #NocheDeFusion"
978118390140297216,Mon Mar 26 03:56:11 +0000 2018,"Gente adicta al paco, a la marihuana, al pucho y al alcohol. Después sigo yo, que soy adicto a mandarme cagas MMlpqlp!!!!"
978118975279321091,Mon Mar 26 03:58:30 +0000 2018,@AlejaDuarteP Muy a amable que mi Dios le bendiga con marihuana y orgasmos
978119008741462016,Mon Mar 26 03:58:38 +0000 2018,luego voy a fumar marihuana 🎶
978120673653608448,Mon Mar 26 04:05:15 +0000 2018,"Ya no quiere amor, ahora quiere marihuana.. 🎶"
